"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"FILE-AU-004-029","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-purchase-api@.service","systemd运行单元","systemd unit","511f30fe086a86c53331de2aa36320f6e36c2dd5","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-030","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-secret-store@.service","systemd运行单元","systemd unit","ec9363841abb01cc90a01e355175a30717fb1a7a","46","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-031","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-storefront@.service","systemd运行单元","systemd unit","0aca3f4f353b7ace52d901efca09b4f5c9870727","43","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-032","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-web-api@.service","systemd运行单元","systemd unit","bee8f14ce391b3182e3382a7c23fb9893f106981","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-033","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/zhudatuan-console-support.service","systemd运行单元","systemd unit","302ae41ee50b7ba50d1dd5afbc9e45f0814cbe12","42","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-034","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/zhudatuan-release-policy.service","systemd运行单元","systemd unit","cdc24dcac0fe772f98b4f9dd884e92cc87250f3c","41","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-035","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/zhudatuan-release-policy.timer","systemd运行单元","systemd unit","6fa1d34203bfd0a14e691387bf1ea5ab71fddfd9","13","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-036","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/zhudatuan-release-policy.path","systemd运行单元","systemd unit","8465eee0b9c58b8a664453fc7141f340f8082f45","11","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-037","02_platform_pingtai/infrastructure/zhudatuan/aliyun/install-release-policy.sh","发布保留策略","Shell脚本","e89e08f4023af08b97dce357ebb95fb57206d0b4","29","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","运行及回滚制品保护","timer/path/installer","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","ECS release roots","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] retention入口；行为测试环境阻塞"
"FILE-AU-004-038","02_platform_pingtai/infrastructure/zhudatuan/aliyun/release-policy.sh","发布保留策略","Shell脚本","83f5bc24bcb6f03598094d36b6bedcc75704f39f","325","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","运行及回滚制品保护","timer/path/installer","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","ECS release roots","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] retention入口；行为测试环境阻塞"
"FILE-AU-004-039","02_platform_pingtai/infrastructure/zhudatuan/aliyun/release-policy.test.sh","发布保留策略","Shell脚本","d5d995e50fc1d72491f554e0fdb557ded2ce22c0","79","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","运行及回滚制品保护","timer/path/installer","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","ECS release roots","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] retention入口；行为测试环境阻塞"
"FILE-AU-004-040","02_platform_pingtai/infrastructure/zhudatuan/aliyun/release-retention.conf.example","发布保留策略","配置文件","ea3831c4c8a5a0dfcb40e41b8245c47fa7d6f401","23","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","运行及回滚制品保护","timer/path/installer","固定基线正式入口、静态加载或运维调用","配置契约","ECS release roots","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] retention入口；行为测试环境阻塞"
"FILE-AU-004-041","02_platform_pingtai/infrastructure/aliyun/deploy.sh","Legacy发布兼容","历史配置/脚本","7e76aa5bfc8d621fae165476d0ff045331861f0a","5","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","历史兼容取证","历史人工入口","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","旧ECS路径","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","历史兼容可能；外部消费者未验证","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[UNKNOWN] 历史兼容责任未清，不可删除"
"FILE-AU-004-042","02_platform_pingtai/infrastructure/storefront-compatibility/aliyun/deploy.sh","Legacy发布兼容","历史配置/脚本","e53deb6799003dfbdce81ccc7c09738c6ee3dde1","20","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","历史兼容取证","历史人工入口","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","旧ECS路径","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","历史兼容可能；外部消费者未验证","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[UNKNOWN] 历史兼容责任未清，不可删除"
"FILE-AU-004-043","02_platform_pingtai/infrastructure/storefront-compatibility/aliyun/Caddyfile","Legacy发布兼容","历史配置/脚本","f40564cdcd57f4d6e9b51daed34875243b9551fb","55","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","历史兼容取证","历史人工入口","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","旧ECS路径","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","历史兼容可能；外部消费者未验证","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[UNKNOWN] 历史兼容责任未清，不可删除"
"FILE-AU-004-044","04_tools/scripts/provisioning/autonode.mjs","AutoNode控制面","JavaScript源码","404d7484582109d40229ee2cc3808d763ae31f48","23","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","主权节点控制面","显式CLI/tests","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","engine/provider/Cloudflare","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] 显式控制面；正式消费者UNKNOWN"
"FILE-AU-004-045","04_tools/scripts/provisioning/autonode-activate.mjs","AutoNode控制面","JavaScript源码","a7621152d76763948c90a917e5551e709ab67480","76","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","未发现独立问题；边界证据","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","主权节点控制面","显式CLI/tests","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","engine/provider/Cloudflare","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] 显式控制面；正式消费者UNKNOWN"
