"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"F-AU-006-022","01_core_hexin/packages/config/src/ProviderEnvironment.ts","共享配置/环境契约","TypeScript源码","2f64f4ef4031b7c887d2a16bfbf2847091487628","13","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","G1候选","否（若后续升级则重排）","E-AU-006-009；dead-code候选总账","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","冻结投影、启动参数、配置文件或调用","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","公共export/潜在兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；G1候选"
"F-AU-006-023","01_core_hexin/packages/config/src/PurchaseApiEnvironment.test.ts","共享配置/环境契约","TypeScript测试","3f10333b707905c740fc47d28ee1228c276cfe30","130","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","保存配置反事实与契约","由包test脚本或显式Vitest加载","测试命令选择时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","断言结果","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","正式脚本覆盖见T-AU-006-005","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","本文件本身；执行状态见tests.csv","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","丢失唯一反事实或覆盖","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-024","01_core_hexin/packages/config/src/PurchaseApiEnvironment.ts","共享配置/环境契约","TypeScript源码","21401161ee33b4128d1e2e524b09e2243a0b3376","120","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","P3/F-0034","否（若后续升级则重排）","E-AU-006-008；F-0034","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","冻结投影、启动参数、配置文件或调用","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；P3/F-0034"
"F-AU-006-025","01_core_hexin/packages/config/src/RegistrationMigrationEnvironment.ts","共享配置/环境契约","TypeScript源码","ae25840332ec5eed7888c47d72c88bd961f98e23","97","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","冻结投影、启动参数、配置文件或调用","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-026","01_core_hexin/packages/config/src/Release.ts","共享配置/包入口","TypeScript源码","752c9fb812f1560deaa6e49fdb0a92857b681c6b","6","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-027","01_core_hexin/packages/config/src/RuntimeCatalog.generated.ts","共享配置/生成目录","TypeScript源码","e4036164b0c45417149b5ce2746e8a535be48c62","109","自动生成；核对来源、漂移门禁与消费者","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0032","否（若后续升级则重排）","E-AU-006-006/007；INV-AU-006-006；F-0032","是","提供运行所需生成投影","由列明生成器创建","构建/检查时生成，运行时静态加载","静态配置值","package subpath、服务、Console、生成器或测试","文件、环境或上游配置","运行时常量","运行配置","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","生成源与运行物分离","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","生成兼容职责，禁止手删","未证明存在可安全替代","否；未满足G3十三项条件","构建/check或运行import首先失败","[FACT] 生成来源/消费者已核对；嵌套运行参数浅冻结，P2/F-0032"
"F-AU-006-028","01_core_hexin/packages/config/src/ServerEnvironment.ts","共享配置/环境契约","TypeScript源码","283d150b2656896151b17dbeb55e4985dd510158","20","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","冻结投影、启动参数、配置文件或调用","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-029","01_core_hexin/packages/config/src/SflNodeKernel.test.ts","共享配置/SFL节点内核","TypeScript测试","44c360b0f25c081679d33de4c5c2b415cecc4b48","720","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","保存配置反事实与契约","由包test脚本或显式Vitest加载","测试命令选择时","见源码导出","package subpath、服务、Console、生成器或测试","Manifest/Registry/runtime JSON","断言结果","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","正式脚本覆盖见T-AU-006-005","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","本文件本身；执行状态见tests.csv","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","丢失唯一反事实或覆盖","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-030","01_core_hexin/packages/config/src/SflNodeKernel.ts","共享配置/SFL节点内核","TypeScript源码","b9e6825600f7ef98d89dd7767f066ae7bf604274","1909","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0032","否（若后续升级则重排）","E-AU-006-006；INV-AU-006-006；F-0032","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","Manifest/Registry/runtime JSON","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；P2/F-0032"
"F-AU-006-031","01_core_hexin/packages/config/src/SflNodeKernelConsole.test.ts","共享配置/SFL节点内核","TypeScript测试","6e603a09e4f493dadec9039dee85e0221ab4e4db","223","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","保存配置反事实与契约","由包test脚本或显式Vitest加载","测试命令选择时","见源码导出","package subpath、服务、Console、生成器或测试","Manifest/Registry/runtime JSON","断言结果","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","正式脚本覆盖见T-AU-006-005","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","本文件本身；执行状态见tests.csv","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","丢失唯一反事实或覆盖","[FACT] 全文件深审完成；P1候选/F-0029"
"F-AU-006-032","01_core_hexin/packages/config/src/SflNodeKernelConsole.ts","共享配置/SFL节点内核","TypeScript源码","7c739e6e84bf4bd7f5b61e7c013fa1cd7a7554bb","464","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","P1候选/F-0029","是，RV-0007","E-AU-006-005；COM-AU-006-004/005/006；F-0029","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","Manifest/Registry/runtime JSON","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；P1候选/F-0029"
"F-AU-006-033","01_core_hexin/packages/config/src/SflNodeRegistry.ts","共享配置/SFL节点内核","TypeScript源码","47851a4e161efae1d1ac71e58d9b8de00a1f9ab9","181","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0032","否（若后续升级则重排）","E-AU-006-006；INV-AU-006-006；F-0032","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","Manifest/Registry/runtime JSON","冻结投影、启动参数、配置文件或调用","节点/注册配置","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","模块加载创建共享单例","有模块级投影/校验","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；P2/F-0032"
"F-AU-006-034","01_core_hexin/packages/config/src/SmokeEnvironment.ts","共享配置/环境契约","TypeScript源码","7ef46cd65aeb3e8fa8ab0609999f741e08d7cd0a","15","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","冻结投影、启动参数、配置文件或调用","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-035","01_core_hexin/packages/config/src/WebBusinessApiEnvironment.test.ts","共享配置/环境契约","TypeScript测试","1ef8401188f34824fd7fd52c90a9dff26cee1252","103","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","保存配置反事实与契约","由包test脚本或显式Vitest加载","测试命令选择时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","断言结果","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","正式脚本覆盖见T-AU-006-005","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","本文件本身；执行状态见tests.csv","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","丢失唯一反事实或覆盖","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-036","01_core_hexin/packages/config/src/WebBusinessApiEnvironment.ts","共享配置/环境契约","TypeScript源码","6176007afb5e06ead93827b7167da772b5486ef8","128","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","P3/F-0034","否（若后续升级则重排）","E-AU-006-008；F-0034","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","EnvironmentSource/外部JSON","冻结投影、启动参数、配置文件或调用","环境投影","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；P3/F-0034"
"F-AU-006-037","01_core_hexin/packages/config/src/WechatApplication.ts","共享配置/包入口","TypeScript源码","f3d694a18b39bba10154f7be77b7ccb319b049ef","61","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-038","01_core_hexin/packages/config/src/index.test.ts","共享配置/包入口","TypeScript测试","5e967ea430c441bd42821e090102097a7d185435","433","全文件逐行深入审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","保存配置反事实与契约","由包test脚本或显式Vitest加载","测试命令选择时","见源码导出","package subpath、服务、Console、生成器或测试","文件、环境或上游配置","断言结果","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","正式脚本覆盖见T-AU-006-005","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","本文件本身；执行状态见tests.csv","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","丢失唯一反事实或覆盖","[FACT] 全文件深审完成；未发现独立问题"
"F-AU-006-039","01_core_hexin/packages/config/tsconfig.json","共享配置/包入口","结构化配置/数据","0f6383cab43123aeb6ab3f794db4c36deebb0dad","5","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","提供共享配置定义/解析/导出","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","见源码导出","package subpath、服务、Console、生成器或测试","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；未发现独立问题"
"F-AU-006-040","package.json","共享配置/包入口","依赖/入口清单","b91935135b224fee76fcd554b4fe968d508b981e","158","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0030","否（若后续升级则重排）","E-AU-006-002/003；environment-gate-replica.csv；F-0030","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","是；见runtime/configuration记录","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P2/F-0030"
"F-AU-006-041","04_tools/scripts/audit/environment.mjs","共享配置/环境契约","JavaScript源码","a3c75584b21ce46bba0e2f837ecdb0472c2171a2","43","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","P2/F-0030","否（若后续升级则重排）","E-AU-006-002/003；environment-gate-replica.csv；F-0030","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；P2/F-0030"
"F-AU-006-042","04_tools/scripts/audit/report.mjs","共享配置/包入口","JavaScript源码","b6f567b4bb697bd5ee7d99400d4b300b9308b665","10","关键入口/调用/配置区间结构性审阅","Codex主审","2026-09-14","AU-006","CP-06","未发现独立问题","否（若后续升级则重排）","E-AU-006-002/010","是","证明共享配置的真实消费者、生成或发布入口","由显式import、entry、build、release或systemd加载","对应服务/构建/发布profile满足时","消费者/入口/配置声明","仅作本AU反向证据，不代表该外部模块全文件深审","文件、环境或上游配置","冻结投影、启动参数、配置文件或调用","无持久状态或仅入口","本AU不深审业务数据写；节点/生成文件只读","见communications.csv；无网络者不适用","无业务事件；Jobs配置仅决定消费者启动","只记录键名，不记录值","配置层不替代业务授权","Node/浏览器/微信/systemd/文件按路径","无未记录初始化写","无或仅入口声明","否或由消费者注册","支持文件只追配置边界，不评价其业务实现","owner进程/浏览器页面/生成器退出时释放；纯配置不持资源","校验失败阻止启动；运行恢复由unit/release回切","见tests.csv与对应消费者测试","按已执行/环境阻塞/静态反事实分级","AU-001至AU-005架构记录与本AU summary","文档只作线索，代码/运行入口优先","专用与聚合profile差异已记录","未证明存在可安全替代","否；未满足G3十三项条件","列明消费者、启动或契约首先失败","[STRUCTURAL] 仅核对共享配置关系；人工文件；未发现独立问题"
