"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"FILE-AU-007-033","01_core_hexin/packages/contract/src/provider/Provider.ts","contract package","TypeScript源码","7e3b900d3c61eca09adb8657ef68990e82eb81ac","19","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审"
"FILE-AU-007-034","01_core_hexin/packages/contract/src/provider/ProviderCatalog.ts","contract package","TypeScript源码","16e93db73323fd58d495b0fe01ccfd6ce0af2d56","16","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审"
"FILE-AU-007-035","01_core_hexin/packages/contract/src/schema/index.ts","contract package","TypeScript源码","1f078f29420f25a94828a94aa9fc93a6541868ac","160","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","P2","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审；关联F-0038"
"FILE-AU-007-036","01_core_hexin/packages/contract/tsconfig.json","contract package","JSON","0f6383cab43123aeb6ab3f794db4c36deebb0dad","5","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审"
"FILE-AU-007-037","04_tools/tools/contractgen/package.json","contractgen","JSON","ba964b64845b31f8fa7c737dc7c3a0e4c312baf7","26","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审"
"FILE-AU-007-038","04_tools/tools/contractgen/src/ClientArtifacts.test.ts","contractgen","TypeScript源码","785e8b5ff68a6d24331518c10a2577797f3eb468","47","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","P3","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审；关联F-0042"
"FILE-AU-007-039","04_tools/tools/contractgen/src/ClientArtifacts.ts","contractgen","TypeScript源码","4c1cd5a36c58a6ed48e5bd8bd6026140d1904c2b","291","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","P2","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审；关联F-0038"
"FILE-AU-007-040","04_tools/tools/contractgen/src/ContractGenerator.ts","contractgen","TypeScript源码","650a653348a4463bf1e69f142d70145dc738f8a0","505","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","P2","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","顶层读取目录并在非--check模式写多目标","见functions.csv；无或仅目录解析","路由/事件/生成/门禁注册职责已记录","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","check模式只读；写模式后段失败非原子F-0042","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审；关联F-0039/F-0040/F-0041/F-0042"
"FILE-AU-007-041","04_tools/tools/contractgen/tsconfig.json","contractgen","JSON","12c811d74f8af63ccfd37b7a19282712f9df73b8","5","全文件逐行/逐记录深入审阅","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","提供契约、生成、检查或真实消费证据","Git tracked人工文件","package import、质量命令、运行入口或人工流程","见exports.csv或源码声明","见exports.csv与communications.csv","YAML/函数参数/上游契约","契约值、校验结果、运行调用或报告信号","目录对象/纯函数或生成过程局部状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","无未记录初始化写","见functions.csv；无或仅目录解析","无或不适用","见tests.csv；正式执行均环境阻塞","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","相关迁移/运行兼容留专项","未证明存在可安全替代","否；未满足G3十三项与独立复核","对应package、质量门禁或运行调用首先失败","[FACT] 人工文件已完成全文件深审"
"FILE-AU-007-042","01_core_hexin/packages/contract/events.json","contract package","JSON","304a7c2f4728b48ee1dda14840e1232cd332adb5","340","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","见events.csv/communications.csv","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-043","01_core_hexin/packages/contract/openapi.json","contract package","JSON","1100171da548b516c3491166aced645f205ac237","69349","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","P2","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅；关联F-0038"
"FILE-AU-007-044","01_core_hexin/packages/contract/src/ContractIdentity.generated.ts","contract package","TypeScript源码","37db3e50abdc3d5af041f595771e292fcad895c2","3","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","P2","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅；关联F-0039"
"FILE-AU-007-045","01_core_hexin/packages/contract/src/ErrorContract.generated.ts","contract package","TypeScript源码","54214167259be7d01acc3dae80cb50228079c527","1449","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","P2","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅；关联F-0037"
"FILE-AU-007-046","01_core_hexin/packages/contract/src/RequirementCatalog.generated.ts","contract package","TypeScript源码","72f573f0af97b75f956da48c10292ae489e61989","9","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","requirementgen（本AU仅登记）","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-047","01_core_hexin/packages/contract/src/EventSerializer.ts","contract package","TypeScript源码","b88ff6cb123b8d876764b77b7a48ca78a26f5afe","83","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","见events.csv/communications.csv","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-048","01_core_hexin/packages/contract/src/events/CommerceEvents.ts","contract package","TypeScript源码","b31073ab43aa3081f6efd6a9edf2524b5775d807","72","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","见events.csv/communications.csv","无环境值读取；正式命令依赖本地node_modules","不替代业务授权；无则不适用","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-049","01_core_hexin/packages/contract/src/operations/CommerceOperations.ts","contract package","TypeScript源码","6ae53f699c8c23ec60a1b2e303e6c21c96da0382","23975","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-050","01_core_hexin/packages/contract/src/operations/CommerceSchemas.ts","contract package","TypeScript源码","9e27d5c50452ac2ef70dfaeaeba6f34dc23eb3c9","637","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","P2","否（若后续升级则重排）","E-AU-007-005/006/007/008/009/010/011","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅；关联F-0038"
"FILE-AU-007-051","01_core_hexin/packages/sdk/src/operations/CommerceClient.generated.ts","SDK生成面","TypeScript源码","e97ba93562c64ee5c0bd3eab7c8355ce9658270d","497","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
"FILE-AU-007-052","01_core_hexin/packages/sdk/src/operations/access.ts","SDK生成面","TypeScript源码","2401ca41daa298a3ac55647c9e88a4044bdf5e76","174","自动生成；核对来源、数量、关键字段与消费者","Codex主审","2026-09-14","AU-007","CP-07","未发现独立问题","否（若后续升级则重排）","E-AU-007-002/003","是","由权威目录生成运行/客户端/数据库投影","contractgen或声明生成链","生成/导入/运行时加载","生成的Operation/Event/Error/API/SDK/SQL投影","仅记录本AU相关消费者","声明源、HTTP输入、数据库或历史状态","静态生成投影","不在本AU推断外部模块完整状态","无直接数据库写或本AU不深审","无直接网络或本AU不深审","无事件或本AU不深审","无环境值读取；正式命令依赖本地node_modules","permission/audience/capability链见F-0036","Node 22/npm workspace/TypeScript生成链；正式依赖本环境缺失","模块导入创建冻结目录/工厂；无写入","可能构建Map/Object；不写外部状态","无或不适用","生产加载生成物；测试多数直接读目录，差异见F-0038","纯契约不持资源；generator/检查进程退出释放","校验失败抛错/进程退出；运行恢复留消费者专项","见tests.csv及对应*.test.ts/正式检查入口","源码分支已人工评估；正式执行因依赖缺失阻塞","summary/history及项目契约文档","文档只作线索，代码与生成结果优先","公共package/版本/frozen/生成兼容责任未排除","未证明存在可安全替代","否；未满足G3十三项与独立复核","生成/编译/路由/SDK/数据库发布首先漂移","[FACT] 自动生成，已核对来源与结构；排除逐行风格审阅"
