文件编号,路径,所属模块,文件类型,基线 blob SHA,物理行数,审阅范围,审阅者,审阅日期,审计单元,检查点,风险等级,是否二次复核,详细记录,覆盖清单同步,1 存在理由,2 创建或加载者,3 加载条件,4 导出内容,5 导出消费者,6 输入,7 输出,8 状态读写,9 数据库读写,10 网络调用,11 事件,12 环境变量,13 用户权限依赖,14 运行环境依赖,15 初始化副作用,16 模块加载副作用,17 注册职责,18 测试生产差异,19 资源释放,20 失败恢复,21 对应测试,22 测试可信度,23 对应文档,24 文档准确性,25 兼容职责,26 等价重复实现,27 可否独立删除,28 删除首个失败点,29 最终结论与置信度
FILE-AU-009-026,01_core_hexin/packages/kernel/src/SystemClock.ts,@shop/kernel,TypeScript源码,3fed222148815886d19ffd7c3cacc22abca1176a,7,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,提供系统当前时间实现,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce bootstraps/AccessPipeline,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce bootstraps/AccessPipeline的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-027,01_core_hexin/packages/kernel/src/ValueObject.ts,@shop/kernel,TypeScript源码,92a8b55edf018dc82924c89636fafec221a5cc5c,18,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P3 F-0050,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,浅冻结值并提供canonical相等比较,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce foundation转发、PaymentReference,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce foundation转发、PaymentReference的编译、启动或首次调用,[FACT] 深入审阅；P3 F-0050，证据与未知项见summary/FMEA
FILE-AU-009-028,01_core_hexin/packages/kernel/src/Version.ts,@shop/kernel,TypeScript源码,6ca9f4d6400cd7105afe2e0b51fbd8e27e4df143,14,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,封装从1开始的安全整数版本,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,仓内无该class生产caller；根入口公开,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G1；公共导出/兼容/外部消费未排除，禁止删除,仓内无该class生产caller；根入口公开的编译、启动或首次调用,[FACT] 深入审阅；仓内生产caller不足但公共/兼容责任未排除，G1高置信，非删除结论
FILE-AU-009-029,01_core_hexin/packages/kernel/src/deadline/index.ts,@shop/kernel,TypeScript源码,5d77ec87e6fe4f4125ff18c0c709deada6d8efc4,65,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P3 F-0051,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,统一绝对期限、父取消与AbortSignal生命周期,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce Executor/jobs、VendorClient、SDK ApiClient,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,AbortController/timer/parent listener,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,timer/listener/permit或Promise按functions.csv；Deadline需dispose，关键缺口见FMEA,同步错误前无外部写；异步恢复/缺口见fmea.csv,TC-AU-009-005（间接短期限）；缺F-0051边界,局部oracle存在但关键反事实缺失；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce Executor/jobs、VendorClient、SDK ApiClient的编译、启动或首次调用,[FACT] 深入审阅；P3 F-0051，证据与未知项见summary/FMEA
FILE-AU-009-030,01_core_hexin/packages/kernel/src/gate_menjin/GateContext.ts,@shop/kernel,TypeScript源码,de0d0de7ea3250b02248c1b0959dc09adfee7e11,6,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,定义Gate观察上下文,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce GateEngine/plugins,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce GateEngine/plugins的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-031,01_core_hexin/packages/kernel/src/gate_menjin/GateDecision.ts,@shop/kernel,TypeScript源码,b45ccf7b1048d719b80cee7cb8e733472da3ecba,10,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,定义Gate观察结果,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce GateEngine/plugins,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce GateEngine/plugins的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-032,01_core_hexin/packages/kernel/src/gate_menjin/GateDeclaration.ts,@shop/kernel,TypeScript源码,244b43572f9d6b46fa02c9b403eef6eca32b9090,9,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,定义disabled/observe Gate声明,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce GateEngine/HttpApp,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce GateEngine/HttpApp的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-033,01_core_hexin/packages/kernel/src/gate_menjin/GatePlugin.ts,@shop/kernel,TypeScript源码,e9f743fa7840af230937b1e8bf42721a54cd9d45,9,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,定义异步Gate插件端口,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce GateRegistry/Engine,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce GateRegistry/Engine的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-034,01_core_hexin/packages/kernel/src/gate_menjin/index.ts,@shop/kernel,TypeScript源码,fca3600e5bab65dab55d83941b22de088eccc9e8,4,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,维持Gate类型barrel,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Kernel root→Commerce Gate chain,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Kernel root→Commerce Gate chain的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-035,01_core_hexin/packages/kernel/src/index.ts,@shop/kernel,TypeScript源码,5daa60117edb6f9dc57ee32e57842234c8873713,27,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,汇总全部Kernel公共符号并维持根入口兼容,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,72个源码import/re-export消费者,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,72个源码import/re-export消费者的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-036,01_core_hexin/packages/kernel/src/module_jiexianban/ModuleCatalog.test.ts,@shop/kernel,TypeScript测试,3e50c23ae27545c06819998bd9b87c30eb06fbfe,70,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P3测试缺口关联F-0049,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,验证合成ModuleCatalog排序/绑定/missing/cycle,vitest发现并加载,执行正式Kernel测试时,全部声明导出见exports.csv；配置/测试无导出也已登记,Vitest正式package入口,测试fixture/fixture/mock,断言结果,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,本文件4用例；正式入口缺vitest未加载,局部oracle存在但关键反事实缺失；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,正式Kernel测试覆盖首先减少,[FACT] 深入审阅；P3测试缺口关联F-0049，证据与未知项见summary/FMEA
FILE-AU-009-037,01_core_hexin/packages/kernel/src/module_jiexianban/ModuleCatalog.ts,@shop/kernel,TypeScript源码,d2a371a1b14455db1966010505c83830df98ec55,134,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P3 F-0049,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,按capability索引并拓扑解析模块选择,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,自身测试；仓内无生产构造者,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,构造索引+外部可变manifest引用；F-0049,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,TC-AU-009-006..009；不含真实35 manifests/mutation,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G1；公共导出/兼容/外部消费未排除，禁止删除,自身测试；仓内无生产构造者的编译、启动或首次调用,[FACT] 深入审阅；P3 F-0049，证据与未知项见summary/FMEA
FILE-AU-009-038,01_core_hexin/packages/kernel/src/module_jiexianban/ModuleManifest.ts,@shop/kernel,TypeScript源码,88bab5ed765e9ce250f59f51d1bd2c1f550587da,34,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P3 F-0049,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,定义模块职责、capability和入口描述契约,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,35 Commerce module manifests、Kernel tests,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,TC-AU-009-006..009和34个Commerce manifest tests（结构）,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,35 Commerce module manifests、Kernel tests的编译、启动或首次调用,[FACT] 深入审阅；P3 F-0049，证据与未知项见summary/FMEA
FILE-AU-009-039,01_core_hexin/packages/kernel/src/module_jiexianban/index.ts,@shop/kernel,TypeScript源码,c73020c0f2b274c42d4f1fca7fb5d1c596b21572,2,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,维持ModuleCatalog/Manifest公共barrel,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Kernel root→35 manifests/tests,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Kernel root→35 manifests/tests的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-040,01_core_hexin/packages/kernel/tsconfig.json,@shop/kernel,JSON配置,0f6383cab43123aeb6ab3f794db4c36deebb0dad,5,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,约束Kernel TypeScript编译范围与ES2022库,typecheck/build/lint,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,npm typecheck/build/lint,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,npm typecheck/build/lint的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
