"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"F-AU-005-023","01_core_hexin/services/commerce/src/foundation/infrastructure/RuntimeEventPublisher.ts","共享状态/运行时","TypeScript源码","8cb857f288f2ac42cbed40f3449adccb6ce83251","28","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-024","01_core_hexin/services/commerce/src/foundation/infrastructure/RuntimeScheduler.ts","共享状态/运行时","TypeScript源码","8a9136d51ac276eb5803cc33048d440e80355192","51","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0022）","是，待独立复核","E-AU-005-003/004/005；F-0022/F-0024；queue-crash-matrix.csv","是","提供DB-backed事件、job、lease、scheduler或正式注册","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","业务命令、relay、dedicated/aggregate Jobs","配置、请求、DB row或文件","返回值、状态变更或进程","runtime.outbox/inbox/job/lease/deadletter","读写runtime schema","见communications.csv","DomainEvent→handler job","只记录键名，不记录值","worker DB role/scope","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","mock测试不证明正式进程存在","close/finally/systemd负责","lease/backoff/deadletter；正式relay缺席","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","dedicated与aggregate入口并存","冲突实现已在finding说明","否；aggregate控制面为GX-0001","删除先破坏唯一relay/scheduler/cleanup契约","[CONFLICT] F-0022/F-0024；基础租约设计总体良好"
"F-AU-005-025","01_core_hexin/services/commerce/src/foundation/infrastructure/SecretStore.ts","共享状态/运行时","TypeScript源码","f83d7e1fadfda18afef9ed53353fd952e5abf0e7","46","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0021）","是，待独立复核","E-AU-005-006；F-0021；secret-key-ownership.csv","是","提供Secret/KMS客户端、服务、授权或运行接线","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","API/Jobs/Migration/internal runtime","配置、请求、DB row或文件","返回值、状态变更或进程","catalog Map、policy grants或master派生","见data-infrastructure-map.csv","loopback HTTPS","见queue-crash-matrix.csv","SECRET/KMS endpoint、ref、token、policy键","意图为Bearer+exact resource；实际Main缺失","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","授权tests覆盖未挂载Handler，不能证明Main","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","legacy单token与full-staging exact policy并存","Main与Handler存在冲突实现","否；Handler/policy是G0","删除将破坏启动或唯一授权契约","[CONFLICT] 生产接线缺失，F-0021，高置信"
"F-AU-005-026","01_core_hexin/services/commerce/src/foundation/infrastructure/WorkerDatabase.ts","共享状态/PostgreSQL","TypeScript源码","ddad0a7f9c338bbd66a6191774ca1dd58d76f059","21","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002/010/011；F-0023；recovery-ownership.csv","是","提供数据库连接、事务、上下文、启动或恢复契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","全部Canonical workload","配置、请求、DB row或文件","返回值、状态变更或进程","PostgreSQL持久状态/连接/事务上下文","是","PostgreSQL或本地TLS proxy","见queue-crash-matrix.csv","DATABASE_*、POSTGRES_*键","DB role/RLS/函数边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","mock/PG16 fixture不证明PG17组合","close/finally/systemd负责","rollback/release/systemd restart；backup owner未知","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否","删除先破坏数据库启动/事务/恢复","[FACT] DB基础边界已复核；业务schema留专项"
"F-AU-005-027","01_core_hexin/services/commerce/src/foundation/performance/Executor.ts","共享状态/运行时","TypeScript源码","ec5d25c015ef81664a04b2f3c8ab192cab7620d7","40","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-028","01_core_hexin/services/commerce/src/foundation/performance/Retry.ts","共享状态/运行时","TypeScript源码","4e3cd68ef60e6218e963040c58c1b45d2c0bf713","1","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-029","01_core_hexin/services/commerce/src/foundation/persistence/Pool.ts","共享状态/PostgreSQL","TypeScript源码","d1878fe2c72ce0cd086fd8c2a4cf0bb503fb021a","101","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002/010/011；F-0023；recovery-ownership.csv","是","提供数据库连接、事务、上下文、启动或恢复契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","全部Canonical workload","配置、请求、DB row或文件","返回值、状态变更或进程","PostgreSQL持久状态/连接/事务上下文","是","PostgreSQL或本地TLS proxy","见queue-crash-matrix.csv","DATABASE_*、POSTGRES_*键","DB role/RLS/函数边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","mock/PG16 fixture不证明PG17组合","close/finally/systemd负责","rollback/release/systemd restart；backup owner未知","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否","删除先破坏数据库启动/事务/恢复","[FACT] DB基础边界已复核；业务schema留专项"
"F-AU-005-030","01_core_hexin/services/commerce/src/foundation/telemetry/JobMetrics.ts","共享状态/队列","TypeScript源码","a2cb3681c7def1312972250fc990d74e4dd7accd","23","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-031","01_core_hexin/services/commerce/src/modules/reporting/03_application_yingyong/query/GetExport.ts","共享状态/运行时","TypeScript源码","f45e3f58b2e96963c43e689073f4563549698256","22","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P2（F-0025/F-0026/F-0027）","否（若后续升级则重排）","E-AU-005-007/008/017；F-0025–F-0027","是","提供对象上传、持久、读取、授权或业务消费","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","Catalog/Reporting/Import/Console","配置、请求、DB row或文件","返回值、状态变更或进程","upload Map+node StateDirectory+业务object ref","见data-infrastructure-map.csv","loopback HTTPS；Console最终使用URL","见queue-crash-matrix.csv","OBJECT_STORE_*及node manifest键","私有API用object bearer；public用HMAC URL","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试未覆盖public host/scanner/collision","close/finally/systemd负责","进程重启保留完成对象，丢失未完成上传","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","Local Objects与Catalog OSS职责不同，不等价","否","删除先破坏对象读写/导出下载","[CONFLICT] F-0025–F-0027；bytes完整性设计可保留"
"F-AU-005-032","01_core_hexin/services/commerce/src/modules/reporting/05_interface_jieru/job/ExportJobRunner.ts","共享状态/队列","TypeScript源码","ccb780fc4c6c13ebdf60609c4ea0893bfc5823cd","89","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P2（F-0025/F-0026/F-0027）","否（若后续升级则重排）","E-AU-005-007/008/017；F-0025–F-0027","是","提供对象上传、持久、读取、授权或业务消费","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","Catalog/Reporting/Import/Console","配置、请求、DB row或文件","返回值、状态变更或进程","upload Map+node StateDirectory+业务object ref","见data-infrastructure-map.csv","loopback HTTPS；Console最终使用URL","见queue-crash-matrix.csv","OBJECT_STORE_*及node manifest键","私有API用object bearer；public用HMAC URL","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试未覆盖public host/scanner/collision","close/finally/systemd负责","进程重启保留完成对象，丢失未完成上传","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","Local Objects与Catalog OSS职责不同，不等价","否","删除先破坏对象读写/导出下载","[CONFLICT] F-0025–F-0027；bytes完整性设计可保留"
"F-AU-005-033","01_core_hexin/services/commerce/src/modules/runtime/RuntimeJobs.ts","共享状态/队列","TypeScript源码","65217462a09cbd19c86e8d1c48d63a1796dc8609","28","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P2（F-0024）","否（若后续升级则重排）","E-AU-005-003/004/005；F-0022/F-0024；queue-crash-matrix.csv","是","提供DB-backed事件、job、lease、scheduler或正式注册","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","业务命令、relay、dedicated/aggregate Jobs","配置、请求、DB row或文件","返回值、状态变更或进程","runtime.outbox/inbox/job/lease/deadletter","读写runtime schema","见communications.csv","DomainEvent→handler job","只记录键名，不记录值","worker DB role/scope","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","mock测试不证明正式进程存在","close/finally/systemd负责","lease/backoff/deadletter；正式relay缺席","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","dedicated与aggregate入口并存","冲突实现已在finding说明","否；aggregate控制面为GX-0001","删除先破坏唯一relay/scheduler/cleanup契约","[CONFLICT] F-0022/F-0024；基础租约设计总体良好"
"F-AU-005-034","04_tools/tools/localinfra/src/Http.ts","共享状态/运行时","TypeScript源码","c676babccf2dfde395932c182daf7683f5ad3292","165","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-035","04_tools/tools/localinfra/src/PostgresTlsProxy.ts","共享状态/运行时","TypeScript源码","4d46a4ff7f27b5544e8c2af2ef18b0cd30a1268e","218","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-036","04_tools/tools/localinfra/src/PostgresTlsProxyMain.ts","共享状态/运行时","TypeScript源码","8ac4c038348bca21da2817914c9eaed7bb9340d3","14","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-037","04_tools/tools/localinfra/src/Run.ts","共享状态/运行时","TypeScript源码","277f3f63c6981efdc2b577bde4c35a65057e8eb9","36","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-038","04_tools/tools/localinfra/src/RuntimeEntries.ts","共享状态/运行时","TypeScript源码","075b067f13ec0638e840e6dca2955be130517af4","13","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","未新增问题","否（若后续升级则重排）","E-AU-005-002；data-infrastructure-map.csv","是","实现共享状态或其运行契约","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","见调用链/专用矩阵","配置、请求、DB row或文件","返回值、状态变更或进程","见branches-and-states.md","见data-infrastructure-map.csv","见communications.csv","见queue-crash-matrix.csv","只记录键名，不记录值","workload/DB role/本地服务边界","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试不能替代生产接线","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","冲突实现已在finding说明","否；未满足G3","删除会先破坏列明入口/契约","[FACT] 已按本AU范围复核；具体风险见编号"
"F-AU-005-039","04_tools/tools/localinfra/src/WorkloadAccessPolicy.ts","共享状态/运行时","TypeScript源码","056f16e6bc6eae2329b7c26f93f86ab2fd4ec34b","196","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0021）","是，待独立复核","E-AU-005-006；F-0021；secret-key-ownership.csv","是","提供Secret/KMS客户端、服务、授权或运行接线","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","API/Jobs/Migration/internal runtime","配置、请求、DB row或文件","返回值、状态变更或进程","catalog Map、policy grants或master派生","见data-infrastructure-map.csv","loopback HTTPS","见queue-crash-matrix.csv","SECRET/KMS endpoint、ref、token、policy键","意图为Bearer+exact resource；实际Main缺失","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","授权tests覆盖未挂载Handler，不能证明Main","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","legacy单token与full-staging exact policy并存","Main与Handler存在冲突实现","否；Handler/policy是G0","删除将破坏启动或唯一授权契约","[CONFLICT] 生产接线缺失，F-0021，高置信"
"F-AU-005-040","04_tools/tools/localkms/src/Handler.ts","共享状态/KMS","TypeScript源码","d14c662e420a5c4e0e6175f7da2078bdb7c2b6db","34","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0021）","是，待独立复核","E-AU-005-006；F-0021；secret-key-ownership.csv","是","提供Secret/KMS客户端、服务、授权或运行接线","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","API/Jobs/Migration/internal runtime","配置、请求、DB row或文件","返回值、状态变更或进程","catalog Map、policy grants或master派生","见data-infrastructure-map.csv","loopback HTTPS","见queue-crash-matrix.csv","SECRET/KMS endpoint、ref、token、policy键","意图为Bearer+exact resource；实际Main缺失","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","授权tests覆盖未挂载Handler，不能证明Main","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","legacy单token与full-staging exact policy并存","Main与Handler存在冲突实现","否；Handler/policy是G0","删除将破坏启动或唯一授权契约","[CONFLICT] 生产接线缺失，F-0021，高置信"
"F-AU-005-041","04_tools/tools/localkms/src/LocalKms.ts","共享状态/KMS","TypeScript源码","cf95e0c401b7aa31d4ddc6c41f08a400a740679f","64","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0021）","是，待独立复核","E-AU-005-006；F-0021；secret-key-ownership.csv","是","提供Secret/KMS客户端、服务、授权或运行接线","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","API/Jobs/Migration/internal runtime","配置、请求、DB row或文件","返回值、状态变更或进程","catalog Map、policy grants或master派生","见data-infrastructure-map.csv","loopback HTTPS","见queue-crash-matrix.csv","SECRET/KMS endpoint、ref、token、policy键","意图为Bearer+exact resource；实际Main缺失","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","授权tests覆盖未挂载Handler，不能证明Main","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","legacy单token与full-staging exact policy并存","Main与Handler存在冲突实现","否；Handler/policy是G0","删除将破坏启动或唯一授权契约","[CONFLICT] 生产接线缺失，F-0021，高置信"
"F-AU-005-042","04_tools/tools/localkms/src/Main.ts","共享状态/KMS","TypeScript源码","c99cff966bead0dabf8865c9c398f4f610fba6e5","33","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0021）","是，待独立复核","E-AU-005-006；F-0021；secret-key-ownership.csv","是","提供Secret/KMS客户端、服务、授权或运行接线","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","API/Jobs/Migration/internal runtime","配置、请求、DB row或文件","返回值、状态变更或进程","catalog Map、policy grants或master派生","见data-infrastructure-map.csv","loopback HTTPS","见queue-crash-matrix.csv","SECRET/KMS endpoint、ref、token、policy键","意图为Bearer+exact resource；实际Main缺失","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","授权tests覆盖未挂载Handler，不能证明Main","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","legacy单token与full-staging exact policy并存","Main与Handler存在冲突实现","否；Handler/policy是G0","删除将破坏启动或唯一授权契约","[CONFLICT] 生产接线缺失，F-0021，高置信"
"F-AU-005-043","04_tools/tools/localobjects/src/LocalObjects.ts","共享状态/Object Store","TypeScript源码","395a299c0128754985f8e886c969193298f6d8bb","173","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P2（F-0025/F-0026/F-0027）","否（若后续升级则重排）","E-AU-005-007/008/017；F-0025–F-0027","是","提供对象上传、持久、读取、授权或业务消费","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","Catalog/Reporting/Import/Console","配置、请求、DB row或文件","返回值、状态变更或进程","upload Map+node StateDirectory+业务object ref","见data-infrastructure-map.csv","loopback HTTPS；Console最终使用URL","见queue-crash-matrix.csv","OBJECT_STORE_*及node manifest键","私有API用object bearer；public用HMAC URL","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","测试未覆盖public host/scanner/collision","close/finally/systemd负责","进程重启保留完成对象，丢失未完成上传","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","保留现有兼容入口责任","Local Objects与Catalog OSS职责不同，不等价","否","删除先破坏对象读写/导出下载","[CONFLICT] F-0025–F-0027；bytes完整性设计可保留"
"F-AU-005-044","04_tools/tools/localsecrets/src/Handler.ts","共享状态/Secret Store","TypeScript源码","568aa4a93516f9b8e07debc6d03c809fcb2c666b","25","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0021）","是，待独立复核","E-AU-005-006；F-0021；secret-key-ownership.csv","是","提供Secret/KMS客户端、服务、授权或运行接线","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","API/Jobs/Migration/internal runtime","配置、请求、DB row或文件","返回值、状态变更或进程","catalog Map、policy grants或master派生","见data-infrastructure-map.csv","loopback HTTPS","见queue-crash-matrix.csv","SECRET/KMS endpoint、ref、token、policy键","意图为Bearer+exact resource；实际Main缺失","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","授权tests覆盖未挂载Handler，不能证明Main","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","legacy单token与full-staging exact policy并存","Main与Handler存在冲突实现","否；Handler/policy是G0","删除将破坏启动或唯一授权契约","[CONFLICT] 生产接线缺失，F-0021，高置信"
"F-AU-005-045","04_tools/tools/localsecrets/src/Main.ts","共享状态/Secret Store","TypeScript源码","a5d38a0e19459f739d38ad4b89b1a5ba270c26dd","25","全文件逐行深入审阅","Codex主审","2026-09-13","AU-005","CP-05","P1候选（F-0021）","是，待独立复核","E-AU-005-006；F-0021；secret-key-ownership.csv","是","提供Secret/KMS客户端、服务、授权或运行接线","由显式entry/build/test/systemd加载","仅在对应profile/target/测试条件加载","见源码导出或运行入口","API/Jobs/Migration/internal runtime","配置、请求、DB row或文件","返回值、状态变更或进程","catalog Map、policy grants或master派生","见data-infrastructure-map.csv","loopback HTTPS","见queue-crash-matrix.csv","SECRET/KMS endpoint、ref、token、policy键","意图为Bearer+exact resource；实际Main缺失","Node/PostgreSQL/Redis/fs/TLS按文件而定","仅入口文件可能启动连接/进程","无未声明顶层副作用或已记录","见runtime/configuration记录","授权tests覆盖未挂载Handler，不能证明Main","close/finally/systemd负责","见fmea/recovery矩阵","见tests.csv","按执行/未执行边界评级","AU-003/AU-004与本AU记录","文档仅作线索，代码优先","legacy单token与full-staging exact policy并存","Main与Handler存在冲突实现","否；Handler/policy是G0","删除将破坏启动或唯一授权契约","[CONFLICT] 生产接线缺失，F-0021，高置信"
