文件编号,路径,所属模块,文件类型,基线 blob SHA,物理行数,审阅范围,审阅者,审阅日期,审计单元,检查点,风险等级,是否二次复核,详细记录,覆盖清单同步,1 存在理由,2 创建或加载者,3 加载条件,4 导出内容,5 导出消费者,6 输入,7 输出,8 状态读写,9 数据库读写,10 网络调用,11 事件,12 环境变量,13 用户权限依赖,14 运行环境依赖,15 初始化副作用,16 模块加载副作用,17 注册职责,18 测试生产差异,19 资源释放,20 失败恢复,21 对应测试,22 测试可信度,23 对应文档,24 文档准确性,25 兼容职责,26 等价重复实现,27 可否独立删除,28 删除首个失败点,29 最终结论与置信度
FILE-AU-008-052,01_core_hexin/packages/sdk/src/operations/inventory.ts,@shop/sdk,TypeScript源码,782be5656e1619711d39ab483a735081710f6744,53,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-053,01_core_hexin/packages/sdk/src/operations/invoice.ts,@shop/sdk,TypeScript源码,3925e43f34b76931112e115d59b7f97c7be022aa,108,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-054,01_core_hexin/packages/sdk/src/operations/marketing.ts,@shop/sdk,TypeScript源码,928f9f3512853de9fee1386f804bd51a89844fd3,31,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-055,01_core_hexin/packages/sdk/src/operations/member.ts,@shop/sdk,TypeScript源码,6c899d31a5921474b40bd91ecbb14775ed01f4e2,207,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-056,01_core_hexin/packages/sdk/src/operations/notification.ts,@shop/sdk,TypeScript源码,274b9e59812f677ff2e6d75727fe0426063e81e1,108,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-057,01_core_hexin/packages/sdk/src/operations/observability.ts,@shop/sdk,TypeScript源码,32cc1f13355969e6708a89c9bd2b83521f66909b,42,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-058,01_core_hexin/packages/sdk/src/operations/order.ts,@shop/sdk,TypeScript源码,1915efb9cde14c34b1b173192f561c3fa0336015,119,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-059,01_core_hexin/packages/sdk/src/operations/organization.ts,@shop/sdk,TypeScript源码,e666d48d705118f293479d45305f290298704660,53,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-060,01_core_hexin/packages/sdk/src/operations/partner.ts,@shop/sdk,TypeScript源码,671c6b3717ff1fd2ef0e5236f518584a97aac3d5,119,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-061,01_core_hexin/packages/sdk/src/operations/payment.ts,@shop/sdk,TypeScript源码,96cf5538290cff55069eacdec865eb07a3dc54fc,86,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-062,01_core_hexin/packages/sdk/src/operations/pricing.ts,@shop/sdk,TypeScript源码,ef026720a0951685b27d511d0f3b4a72519eeff9,53,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-063,01_core_hexin/packages/sdk/src/operations/provisioning.ts,@shop/sdk,TypeScript源码,1753e009d47f6025839c7c060f45bef7fe411306,42,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-064,01_core_hexin/packages/sdk/src/operations/qualification.ts,@shop/sdk,TypeScript源码,b19c6d3f596ec7985bc6e3034b92aff0464c56b3,53,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
