"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"FILE-AU-003-030","01_core_hexin/services/commerce/src/entry/PurchaseApiReadyMain.ts","Commerce/entry","TypeScript源码","abd74b4f3c190556c6f959a9c53e9ae5ad4fb876","24","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","loopback HTTP/HTTPS 请求","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Purchase 自身 /health/ready 探针"
"FILE-AU-003-031","01_core_hexin/services/commerce/src/entry/RegistrationMigrationMain.ts","Commerce/entry","TypeScript源码","c3b425b6f39c3dd8305a957a673d4e9d90439514","23","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","高风险/UNKNOWN","按后续迁移或删除判定需要","summary/functions/exports/process-map/evidence","已同步至 CP-03","执行或承载数据库迁移生命周期","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","migration env、目录、role、KMS/secret refs","schema/ledger 变化或结构化回执","进程生命周期及依赖资源","直接 DDL/DML/ledger","PostgreSQL、KMS/secret store","无直接或见 events-and-jobs.csv","见 configuration.csv","数据库迁移角色/owner role","Node 22 与对应数据库/缓存/对象存储/secret/KMS","runner 无顶层副作用；Main/executor 顶层执行","库文件无；entry 文件有顶层启动副作用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","finally unlock/client release/pool.end","forward-only 失败回执；无自动 DB rollback","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","通用、registration 与 release executor 各有历史职责","未证明存在可删除的等价重复","否；未满足 G3 且未二审","迁移/恢复路径失效或历史数据不可演进","[FACT] legacy registration migration 入口；线上 unit inactive，禁止删除"
"FILE-AU-003-032","01_core_hexin/services/commerce/src/entry/SmokeMain.ts","Commerce/entry","TypeScript源码","24acd773f0b4bf645e76042668f57c03224bb90d","9","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P3/UNKNOWN","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","一次性验证全模块可注册","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","环境变量、配置或调用参数","stdout module catalog","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","无直接或由 runtime/探针发起","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime/bootstrap","是","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","Main/finally 或上游 runtime.close","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","开发 smoke 证据入口消失","[FACT] 全模块一次性 smoke 入口；无当前正式 target"
"FILE-AU-003-033","01_core_hexin/services/commerce/src/entry/WebBusinessApiMain.ts","Commerce/entry","TypeScript源码","e0fbb618d2365de91fd2f2170924067da29cef56","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] Web API 正式入口；19 operations"
"FILE-AU-003-034","01_core_hexin/services/commerce/src/entry/WebBusinessApiReadyMain.ts","Commerce/entry","TypeScript源码","51db46033efae3c8c906ebf5fd87ecf9bdbe6a58","33","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","loopback HTTP/HTTPS 请求","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Web 自身 health 与节点证据精确探针"
"FILE-AU-003-035","01_core_hexin/services/commerce/src/entry/ApiMain.ts","Commerce/entry","TypeScript源码","291b82ed75f376b87372893fcecd23d47f569f38","19","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P3/UNKNOWN","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] 32 模块聚合 API；无当前正式 target"
"FILE-AU-003-036","01_core_hexin/services/commerce/src/entry/IdentityRegistrationApiMain.ts","Commerce/entry","TypeScript源码","554e026a4e036844b9b9040f10d9ef8564506bd9","90","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] Identity API 正式入口；68/70 operations"
"FILE-AU-003-037","01_core_hexin/services/commerce/src/entry/IdentityRegistrationApiReadyMain.ts","Commerce/entry","TypeScript源码","dc202eafbb8fc771ba1d29f7903f9847ffa5b4de","23","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","loopback HTTP/HTTPS 请求","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Identity 自身 /health/ready 探针"
"FILE-AU-003-038","01_core_hexin/services/commerce/src/entry/MallProvisioningApiReadyMain.ts","Commerce/entry","TypeScript源码","07092e2e1315456059f8acb41402c6a5d5ecc631","24","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","loopback HTTP/HTTPS 请求","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Mall 自身 /health/ready 探针"
"FILE-AU-003-039","01_core_hexin/services/commerce/src/modules/provisioning/03_application_yingyong/CreateMall.ts","Commerce/provisioning","TypeScript源码","fd628bbf06165c87f0ae6aeb563139d075ee2102","127","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2/F-0011","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","Mall Provisioning 生产调用链及发布影响证据","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","授权 operation request 或 ModuleContext","CreatedMall/OperationResult/selected module","进程生命周期及依赖资源","通过四个 provisioning ports/ModuleOperations 读写","无直接或由 runtime/探针发起","无直接或见 events-and-jobs.csv","见 configuration.csv","requireAccess 在 operation 层","Node 22 与对应数据库/缓存/对象存储/secret/KMS","无未登记初始化副作用","库文件无；entry 文件有顶层启动副作用","注册 provisioning create/read operations","测试 factory/fake 不等于 systemd 与真实依赖","事务/资源由 ModuleOperations 上游持有","冲突 reject；事务失败传播待业务专项","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","mall create/read 路由或跨域创建能力失败","[FACT] mall create 可达核心；release impact 映射遗漏消费者"
"FILE-AU-003-040","01_core_hexin/services/commerce/src/modules/provisioning/03_application_yingyong/ProvisioningOperations.ts","Commerce/provisioning","TypeScript源码","3ef75766bbde2414a9040c9d23101b240f2bcc5e","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2/F-0011","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","Mall Provisioning 生产调用链及发布影响证据","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","授权 operation request 或 ModuleContext","CreatedMall/OperationResult/selected module","进程生命周期及依赖资源","通过四个 provisioning ports/ModuleOperations 读写","无直接或由 runtime/探针发起","无直接或见 events-and-jobs.csv","见 configuration.csv","requireAccess 在 operation 层","Node 22 与对应数据库/缓存/对象存储/secret/KMS","无未登记初始化副作用","库文件无；entry 文件有顶层启动副作用","注册 provisioning create/read operations","测试 factory/fake 不等于 systemd 与真实依赖","事务/资源由 ModuleOperations 上游持有","冲突 reject；事务失败传播待业务专项","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","mall create/read 路由或跨域创建能力失败","[FACT] HTTP operation 到 CreateMall 的直接桥接"
"FILE-AU-003-041","01_core_hexin/services/commerce/src/modules/provisioning/05_interface_jieru/MallProvisioningModule.ts","Commerce/provisioning","TypeScript源码","e191f1ec4ec9b47ac415731146ff95fcb260043b","8","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2/F-0011","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","Mall Provisioning 生产调用链及发布影响证据","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","授权 operation request 或 ModuleContext","CreatedMall/OperationResult/selected module","进程生命周期及依赖资源","通过四个 provisioning ports/ModuleOperations 读写","无直接或由 runtime/探针发起","无直接或见 events-and-jobs.csv","见 configuration.csv","requireAccess 在 operation 层","Node 22 与对应数据库/缓存/对象存储/secret/KMS","无未登记初始化副作用","库文件无；entry 文件有顶层启动副作用","注册 provisioning create/read operations","测试 factory/fake 不等于 systemd 与真实依赖","事务/资源由 ModuleOperations 上游持有","冲突 reject；事务失败传播待业务专项","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","mall create/read 路由或跨域创建能力失败","[FACT] Mall Main 注册 CreateMall operation 的 selected module"
"FILE-AU-003-042","01_core_hexin/services/commerce/src/modules/runtime/CatalogOperatorRuntimeOperations.ts","Commerce/runtime","TypeScript源码","b11bd86fd78068640b864e0a805cc006305b1403","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2/F-0014","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","提供 Catalog live/ready/startup operations","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","OperationRequest + manifest/pool container","200 health evidence 或 503","进程生命周期及依赖资源","compatibility 只读查询","无直接或由 runtime/探针发起","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","无未登记初始化副作用","库文件无；entry 文件有顶层启动副作用","由 CatalogOperatorRuntimeModule 注册","测试 factory/fake 不等于 systemd 与真实依赖","Main/finally 或上游 runtime.close","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","Catalog health route/启动验收语义改变","[FACT] Main 内已有可请求 health route，Ready 未使用"
"FILE-AU-003-043","01_core_hexin/services/commerce/src/entry/MigrationMain.ts","Commerce/entry","TypeScript源码","5ba3a76b616d26141fba09bf3e8a1b54b8642993","25","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","高风险/UNKNOWN","按后续迁移或删除判定需要","summary/functions/exports/process-map/evidence","已同步至 CP-03","执行或承载数据库迁移生命周期","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","migration env、目录、role、KMS/secret refs","schema/ledger 变化或结构化回执","进程生命周期及依赖资源","直接 DDL/DML/ledger","PostgreSQL、KMS/secret store","无直接或见 events-and-jobs.csv","见 configuration.csv","数据库迁移角色/owner role","Node 22 与对应数据库/缓存/对象存储/secret/KMS","runner 无顶层副作用；Main/executor 顶层执行","库文件无；entry 文件有顶层启动副作用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","finally unlock/client release/pool.end","forward-only 失败回执；无自动 DB rollback","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","通用、registration 与 release executor 各有历史职责","未证明存在可删除的等价重复","否；未满足 G3 且未二审","迁移/恢复路径失效或历史数据不可演进","[FACT] 通用 migration 入口；被全量构建但无当前正式 target"
